region,block_id,window_start_h,horizon_h,initial_SOC_MWh,selected_boundary_scarcity,candidate_scores_json,solver_success,runtime_s,mip_gap,terminal_SOC_MWh,audit_passed
RegionA,10,1704,168,350.000000000000,0.087380650953,"[{""boundary_scarcity"": 0.03246501885677298, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.08738065095339938, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.07220473054620118, ""horizon_h"": 192.0}]",True,0.026662200000,0.000000000000,350.000000000000,True
RegionA,11,1872,168,350.000000000000,0.093913614663,"[{""boundary_scarcity"": 0.03964458155872006, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.09391361466269464, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.0713215128456676, ""horizon_h"": 192.0}]",True,0.026794199999,0.000000000000,350.000000000000,True
RegionA,12,2040,168,350.000000000000,0.113166923912,"[{""boundary_scarcity"": 0.059675255471282405, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.11316692391177492, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.10317750537264947, ""horizon_h"": 192.0}]",True,0.043207100000,0.000000000000,350.000000000000,True
RegionA,13,2208,168,350.000000000000,0.128380227369,"[{""boundary_scarcity"": 0.08201714226431704, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.12838022736903623, ""horizon_h"": 168.0}, {""boundary_scarcity"": -0.11967350242639185, ""horizon_h"": 192.0}]",True,0.027125900000,0.000000000000,350.000000000000,True
RegionA,14,2376,31,350.000000000000,0.000000000000,"[{""boundary_scarcity"": 0.0, ""horizon_h"": 31.0}]",True,0.010408700000,0.000000000000,350.000000000000,True
RegionB,0,0,192,144.000000000000,0.158937775351,"[{""boundary_scarcity"": 0.02978486423017483, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.11669337494354119, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.1589377753509225, ""horizon_h"": 192.0}]",True,0.054878899999,0.000000000000,301.951200418458,True
RegionB,1,192,168,301.951200418458,0.177009432054,"[{""boundary_scarcity"": 0.122683794935812, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.17700943205399589, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.16724471631518892, ""horizon_h"": 192.0}]",True,0.038537999999,0.000000000000,320.000000000000,True
RegionB,2,360,168,320.000000000000,0.178674874105,"[{""boundary_scarcity"": 0.13329186125787243, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.17867487410514746, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.16491375177409373, ""horizon_h"": 192.0}]",True,0.029572000001,0.000000000000,320.000000000000,True
RegionB,3,528,168,320.000000000000,0.179558955769,"[{""boundary_scarcity"": 0.13092667333531352, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.17955895576904904, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.16428083819508035, ""horizon_h"": 192.0}]",True,0.025443900000,0.000000000000,320.000000000000,True
RegionB,4,696,168,320.000000000000,0.174725689336,"[{""boundary_scarcity"": 0.12023206386117935, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.17472568933586163, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.1561827914561734, ""horizon_h"": 192.0}]",True,0.031032100000,0.000000000000,320.000000000000,True
RegionB,5,864,168,320.000000000000,0.151164757261,"[{""boundary_scarcity"": 0.10584436863372648, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.15116475726068804, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.14142609852479535, ""horizon_h"": 192.0}]",True,0.025267100000,0.000000000000,320.000000000000,True
RegionB,6,1032,168,320.000000000000,0.143045096532,"[{""boundary_scarcity"": 0.09380165706738802, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.14304509653201136, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.11654158152692477, ""horizon_h"": 192.0}]",True,0.026238200000,0.000000000000,320.000000000000,True
RegionB,7,1200,168,320.000000000000,0.116837625411,"[{""boundary_scarcity"": 0.07337882916984369, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.11683762541056991, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.09319098478220415, ""horizon_h"": 192.0}]",True,0.026608100001,0.000000000000,320.000000000000,True
RegionB,8,1368,168,320.000000000000,0.102301731522,"[{""boundary_scarcity"": 0.056512824215269965, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.1023017315215999, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.08763864852254337, ""horizon_h"": 192.0}]",True,0.034757300000,0.000000000000,320.000000000000,True
RegionB,9,1536,168,320.000000000000,0.086750349327,"[{""boundary_scarcity"": 0.04073602573447776, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.08675034932695179, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.07361047489814856, ""horizon_h"": 192.0}]",True,0.036594100000,0.000000000000,320.000000000000,True
RegionB,10,1704,168,320.000000000000,0.090695876695,"[{""boundary_scarcity"": 0.034923785312435625, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.0906958766950292, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.07485775259272572, ""horizon_h"": 192.0}]",True,0.027248200000,0.000000000000,320.000000000000,True
RegionB,11,1872,168,320.000000000000,0.099770193184,"[{""boundary_scarcity"": 0.05755140755406409, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.09977019318410642, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.08533088632071058, ""horizon_h"": 192.0}]",True,0.029079200000,0.000000000000,320.000000000000,True
RegionB,12,2040,168,320.000000000000,0.117098590472,"[{""boundary_scarcity"": 0.07184563874400447, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.11709859047171763, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.10099763013300582, ""horizon_h"": 192.0}]",True,0.029667300001,0.000000000000,320.000000000000,True
RegionB,13,2208,168,320.000000000000,0.131023671785,"[{""boundary_scarcity"": 0.08142628934321232, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.13102367178511382, ""horizon_h"": 168.0}, {""boundary_scarcity"": -0.14902689971983343, ""horizon_h"": 192.0}]",True,0.034331600000,0.000000000000,320.000000000000,True
RegionB,14,2376,31,320.000000000000,0.000000000000,"[{""boundary_scarcity"": 0.0, ""horizon_h"": 31.0}]",True,0.010505400000,0.000000010300,320.000000000000,True
RegionC,0,0,192,135.000000000000,0.158826874089,"[{""boundary_scarcity"": 0.04536538430741468, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.12019054834182545, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.15882687408854437, ""horizon_h"": 192.0}]",True,0.036826399999,0.000000000000,276.755435572243,True
RegionC,1,192,168,276.755435572243,0.189328332718,"[{""boundary_scarcity"": 0.13347483677992367, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.1893283327184008, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.16655534330567387, ""horizon_h"": 192.0}]",True,0.040769899999,0.000000000000,300.000000000000,True
RegionC,2,360,168,300.000000000000,0.191836622246,"[{""boundary_scarcity"": 0.13987830062163367, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.19183662224617928, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.17324511223231517, ""horizon_h"": 192.0}]",True,0.029534600000,0.000000000000,300.000000000000,True
RegionC,3,528,168,300.000000000000,0.191385501763,"[{""boundary_scarcity"": 0.14653000484451875, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.1913855017629532, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.1714515985146697, ""horizon_h"": 192.0}]",True,0.033720600000,0.000000000000,300.000000000000,True
RegionC,4,696,168,300.000000000000,0.182151667495,"[{""boundary_scarcity"": 0.13353288302772615, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.18215166749487285, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.1529027784884011, ""horizon_h"": 192.0}]",True,0.027540700001,0.000000000000,300.000000000000,True
RegionC,5,864,168,300.000000000000,0.163426640492,"[{""boundary_scarcity"": 0.11333298174813329, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.16342664049215982, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.14012042438738395, ""horizon_h"": 192.0}]",True,0.030472999999,0.000000000000,300.000000000000,True
RegionC,6,1032,168,300.000000000000,0.140750347177,"[{""boundary_scarcity"": 0.09795629215012785, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.14075034717680732, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.12412661087577666, ""horizon_h"": 192.0}]",True,0.030357899999,0.000000000000,300.000000000000,True
RegionC,7,1200,168,300.000000000000,0.124401965128,"[{""boundary_scarcity"": 0.075025081934139, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.12440196512794847, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.10425004856114421, ""horizon_h"": 192.0}]",True,0.028580099999,0.000000000000,300.000000000000,True
RegionC,8,1368,168,300.000000000000,0.107705128582,"[{""boundary_scarcity"": 0.05576603405672462, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.10770512858197771, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.08537570897470216, ""horizon_h"": 192.0}]",True,0.026110600000,0.000000000000,300.000000000000,True
RegionC,9,1536,168,300.000000000000,0.096838583655,"[{""boundary_scarcity"": 0.04817876132914409, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.09683858365514404, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.08074428293085158, ""horizon_h"": 192.0}]",True,0.026696499999,0.000000000000,300.000000000000,True
RegionC,10,1704,168,300.000000000000,0.096605758760,"[{""boundary_scarcity"": 0.047826641267362024, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.09660575876032368, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.08244201510721925, ""horizon_h"": 192.0}]",True,0.031174099999,0.000000000000,300.000000000000,True
RegionC,11,1872,168,300.000000000000,0.103085106472,"[{""boundary_scarcity"": 0.051047256104515805, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.10308510647168305, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.08224928613091724, ""horizon_h"": 192.0}]",True,0.032188900001,0.000000000000,300.000000000000,True
RegionC,12,2040,168,300.000000000000,0.118368161333,"[{""boundary_scarcity"": 0.06706047740631527, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.11836816133251393, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.10414641876515306, ""horizon_h"": 192.0}]",True,0.035171899999,0.000000000000,300.000000000000,True
RegionC,13,2208,168,300.000000000000,0.140704753979,"[{""boundary_scarcity"": 0.08909095875034295, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.14070475397939922, ""horizon_h"": 168.0}, {""boundary_scarcity"": -0.14639602866724183, ""horizon_h"": 192.0}]",True,0.029260300000,0.000000000000,300.000000000000,True
RegionC,14,2376,31,300.000000000000,0.000000000000,"[{""boundary_scarcity"": 0.0, ""horizon_h"": 31.0}]",True,0.011439999998,0.000000002105,300.000000000000,True
RegionD,0,0,192,405.000000000000,0.130055078546,"[{""boundary_scarcity"": -0.008012280125743183, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.06337674300060862, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.13005507854590614, ""horizon_h"": 192.0}]",True,0.153554099999,0.000000000000,760.183225806452,True
RegionD,1,192,168,760.183225806452,0.132471698992,"[{""boundary_scarcity"": 0.08529440203319527, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.1324716989919119, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.12912610762522575, ""horizon_h"": 192.0}]",True,0.101726100002,0.000000000000,760.183225806452,True
RegionD,2,360,168,760.183225806452,0.146325742522,"[{""boundary_scarcity"": 0.1040826456208039, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.14632574252206015, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.1319159218260042, ""horizon_h"": 192.0}]",True,0.127207099998,0.000000000000,760.183225806452,True
RegionD,3,528,168,760.183225806452,0.141920124934,"[{""boundary_scarcity"": 0.09714769681020236, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.14192012493404735, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.12563225614814932, ""horizon_h"": 192.0}]",True,0.112356000000,0.000000000000,765.991397849462,True
RegionD,4,696,168,765.991397849462,0.137464609800,"[{""boundary_scarcity"": 0.08239224834417379, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.13746460979986388, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.11998691467116578, ""horizon_h"": 192.0}]",True,0.108277400001,0.000000000000,765.991397849462,True
RegionD,5,864,168,765.991397849462,0.122073656268,"[{""boundary_scarcity"": 0.0694412235484237, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.12207365626798554, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.09477188775764878, ""horizon_h"": 192.0}]",True,0.189439100001,0.000000000000,772.700215971234,True
RegionD,6,1032,168,772.700215971234,0.102293921198,"[{""boundary_scarcity"": 0.04747277901578636, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.1022939211978745, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.07165959447265992, ""horizon_h"": 192.0}]",True,0.131241399999,0.000000000000,772.700215971234,True
RegionD,7,1200,168,772.700215971234,0.083252985131,"[{""boundary_scarcity"": 0.02196527867295528, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.08325298513135797, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.05507338847562456, ""horizon_h"": 192.0}]",True,0.119285299999,0.000000000000,790.118709218684,True
RegionD,8,1368,168,790.118709218684,0.065133528429,"[{""boundary_scarcity"": 0.012040138510486756, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.06513352842869603, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.04798095941263372, ""horizon_h"": 192.0}]",True,0.088604099999,0.000000000000,807.680859756318,True
RegionD,9,1536,168,807.680859756318,0.060295705006,"[{""boundary_scarcity"": 0.004033326399842079, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.0602957050055082, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.029663506114585708, ""horizon_h"": 192.0}]",True,0.095687000001,0.000000000000,807.680859756318,True
RegionD,10,1704,168,807.680859756318,0.051851621937,"[{""boundary_scarcity"": 0.007214130732603466, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.051851621936582416, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.0378827947014251, ""horizon_h"": 192.0}]",True,0.111582400001,0.000000000000,807.680859756318,True
RegionD,11,1872,168,807.680859756318,0.059751850034,"[{""boundary_scarcity"": 0.01745961225595803, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.059751850033525115, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.044530835481299706, ""horizon_h"": 192.0}]",True,0.124180100000,0.000000000000,807.680859756318,True
RegionD,12,2040,168,807.680859756318,0.074013801779,"[{""boundary_scarcity"": 0.02672795336351584, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.07401380177850357, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.06818635143084233, ""horizon_h"": 192.0}]",True,0.152292799999,0.000000000000,807.680859756318,True
RegionD,13,2208,168,807.680859756318,0.098269096024,"[{""boundary_scarcity"": 0.04335370818247274, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.09826909602363616, ""horizon_h"": 168.0}, {""boundary_scarcity"": -0.24531123952135556, ""horizon_h"": 192.0}]",True,0.162823600000,0.000000000000,807.680859756318,True
RegionD,14,2376,31,807.680859756318,0.000000000000,"[{""boundary_scarcity"": 0.0, ""horizon_h"": 31.0}]",True,0.016810700001,0.000000000000,900.000000000000,True
RegionE,0,0,192,370.000000000000,0.120094728593,"[{""boundary_scarcity"": -0.01515561401566499, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.07705387875074042, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.12009472859307212, ""horizon_h"": 192.0}]",True,0.161409100001,0.000000000000,516.645162634274,True
RegionE,1,192,168,516.645162634274,0.139889185841,"[{""boundary_scarcity"": 0.09336963349489745, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.13988918584132795, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.12086288193729562, ""horizon_h"": 192.0}]",True,0.117413200000,0.000000000000,553.486558243817,True
RegionE,2,360,168,553.486558243817,0.149885503547,"[{""boundary_scarcity"": 0.09517412280349102, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.1498855035467743, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.13367262003738623, ""horizon_h"": 192.0}]",True,0.189127300000,0.000000000000,553.486558243817,True
RegionE,3,528,168,553.486558243817,0.158067883924,"[{""boundary_scarcity"": 0.09685932477073451, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.1580678839235841, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.1322068488871494, ""horizon_h"": 192.0}]",True,0.169520500000,0.000000002794,620.459676971371,True
RegionE,4,696,168,620.459676971371,0.139376040800,"[{""boundary_scarcity"": 0.09411554197454867, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.1393760408004319, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.12155774024100245, ""horizon_h"": 192.0}]",True,0.119994900000,0.000000000000,620.459676971371,True
RegionE,5,864,168,620.459676971371,0.115956982818,"[{""boundary_scarcity"": 0.07055352191061003, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.11595698281839158, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.10043058871836429, ""horizon_h"": 192.0}]",True,0.213101100000,0.000000000000,620.459676971371,True
RegionE,6,1032,168,620.459676971371,0.096210279685,"[{""boundary_scarcity"": 0.04804809504263, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.09621027968489575, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.07375817882873646, ""horizon_h"": 192.0}]",True,0.114483900001,0.000000000000,620.459676971371,True
RegionE,7,1200,168,620.459676971371,0.072945090188,"[{""boundary_scarcity"": 0.030554072322434334, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.07294509018773758, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.060444912344161106, ""horizon_h"": 192.0}]",True,0.255117299999,0.000000000000,620.459676971371,True
RegionE,8,1368,168,620.459676971371,0.061019722133,"[{""boundary_scarcity"": 0.019424646238433197, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.06101972213285139, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.04358234794587265, ""horizon_h"": 192.0}]",True,0.224754800000,0.000000000000,620.459676971371,True
RegionE,9,1536,168,620.459676971371,0.060044668928,"[{""boundary_scarcity"": 0.008773485166234914, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.060044668927691135, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.03738199353085487, ""horizon_h"": 192.0}]",True,0.152806100001,0.000000000000,620.459676971371,True
RegionE,10,1704,168,620.459676971371,0.047540510114,"[{""boundary_scarcity"": 0.0012873293789090422, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.0475405101143024, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.03473150592838572, ""horizon_h"": 192.0}]",True,0.120499499999,0.000000000000,620.459676971371,True
RegionE,11,1872,168,620.459676971371,0.068314031154,"[{""boundary_scarcity"": 0.025176613516973843, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.06831403115361617, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.049679706127173706, ""horizon_h"": 192.0}]",True,0.137452300001,0.000000000000,620.459676971371,True
RegionE,12,2040,168,620.459676971371,0.085110467131,"[{""boundary_scarcity"": 0.02530394302525003, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.08511046713113309, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.07275472185686926, ""horizon_h"": 192.0}]",True,0.090284000000,0.000000000000,620.459676971371,True
RegionE,13,2208,168,620.459676971371,0.102578233140,"[{""boundary_scarcity"": 0.04411303765669144, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.10257823313952485, ""horizon_h"": 168.0}, {""boundary_scarcity"": -0.1459966374881288, ""horizon_h"": 192.0}]",True,0.132031400000,0.000000000000,622.368279121909,True
RegionE,14,2376,31,622.368279121909,0.000000000000,"[{""boundary_scarcity"": 0.0, ""horizon_h"": 31.0}]",True,0.009596500000,0.000000000000,622.368279121909,True
RegionF,0,0,192,382.500000000000,0.125207576064,"[{""boundary_scarcity"": -0.01094526566641178, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.07724963598387621, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.12520757606433217, ""horizon_h"": 192.0}]",True,0.144619100000,0.000000000000,611.594946691711,True
RegionF,1,192,168,611.594946691711,0.135520900107,"[{""boundary_scarcity"": 0.08925141887454095, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.13552090010693274, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.12875569974791262, ""horizon_h"": 192.0}]",True,0.147388500001,0.000000057943,611.594946691711,True
RegionF,2,360,168,611.594946691711,0.150135656387,"[{""boundary_scarcity"": 0.09399209659558283, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.15013565638691373, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.13570439538563714, ""horizon_h"": 192.0}]",True,0.156395900000,0.000000565317,611.594946691711,True
RegionF,3,528,168,611.594946691711,0.146599928944,"[{""boundary_scarcity"": 0.09605857283604256, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.14659992894425558, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.1209406478549075, ""horizon_h"": 192.0}]",True,0.123908000000,0.000000000000,611.594946691711,True
RegionF,4,696,168,611.594946691711,0.127694092805,"[{""boundary_scarcity"": 0.08322986165897277, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.12769409280548225, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.1186845825235, ""horizon_h"": 192.0}]",True,0.131787600001,0.000000000000,611.594946691711,True
RegionF,5,864,168,611.594946691711,0.123310230014,"[{""boundary_scarcity"": 0.07221996269086456, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.12331023001434822, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.1034766967630834, ""horizon_h"": 192.0}]",True,0.115639400001,0.000000000000,633.949678329658,True
RegionF,6,1032,168,633.949678329658,0.095094685777,"[{""boundary_scarcity"": 0.0479200233302855, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.09509468577659376, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.07736984381823254, ""horizon_h"": 192.0}]",True,0.255710800000,0.000000000000,633.949678329658,True
RegionF,7,1200,168,633.949678329658,0.072208584458,"[{""boundary_scarcity"": 0.030314518294964565, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.07220858445820354, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.061193554834273835, ""horizon_h"": 192.0}]",True,0.154006200000,0.000000000000,633.949678329658,True
RegionF,8,1368,168,633.949678329658,0.056594424556,"[{""boundary_scarcity"": 0.020480959895609354, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.05659442455559969, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.04800680769722713, ""horizon_h"": 192.0}]",True,0.261631199999,0.000000000000,633.949678329658,True
RegionF,9,1536,168,633.949678329658,0.051795372214,"[{""boundary_scarcity"": 0.0061404701821808905, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.051795372213960904, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.031033874381020978, ""horizon_h"": 192.0}]",True,0.193852700000,0.000000000000,633.949678329658,True
RegionF,10,1704,168,633.949678329658,0.058639947823,"[{""boundary_scarcity"": 0.010676579544262382, ""horizon_h"": 144.0}, {""boundary_scarcity"": 0.05863994782344258, ""horizon_h"": 168.0}, {""boundary_scarcity"": 0.03920675127625623, ""horizon_h"": 192.0}]",True,0.119685900001,0.000000000000,633.949678329658,True
