TaskID,OldLatency_ms,NewLatency_ms,ObjectiveGain
23396,5.0,18.0,0.8906856085340209
31119,5.0,25.0,21.132047563737004
11328,5.0,14.0,5.411822948002822
12187,5.0,15.0,3.927689946001294
38070,5.0,18.0,0.9954185343989082
36707,5.0,5.0,0.31030524800056014
2113,5.0,25.0,9.789769500002325
47531,5.0,25.0,12.102649779999808
17835,5.0,15.0,3.183217500000758
48209,5.0,25.0,5.203679954833827
19060,5.0,18.0,1.2768236490627967
43060,5.0,25.0,4.876061230000197
7726,5.0,18.0,0.18440323519728352
4759,5.0,25.0,4.712364954999927
25151,5.0,14.0,0.4670941950013905
22873,5.0,15.0,1.732899124001836
20197,5.0,12.0,0.9932216249996451
8135,5.0,14.0,0.3158099370003491
18947,5.0,25.0,2.187002623999983
42890,5.0,25.0,2.0527971270000966
24444,5.0,25.0,2.1476012895005887
13022,5.0,14.0,0.1423148640004399
2724,5.0,22.0,4.359339027199156
6006,5.0,25.0,1.703472607500129
41397,5.0,15.0,0.6671570040002504
15113,5.0,12.0,0.40820587499971595
18852,5.0,15.0,0.5381259180006923
28718,5.0,12.0,0.09182009999971452
8324,5.0,14.0,34.22622679998079
8494,5.0,12.0,60.91480559996131
43403,5.0,5.0,25.5013303519913
37216,5.0,5.0,5.36453900000555
30871,5.0,25.0,88.95864743679576
48807,5.0,5.0,12.858203191711226
13191,5.0,5.0,13.01555145600193
25582,5.0,14.0,5.680999859218929
5084,5.0,5.0,4.943147519996728
5892,5.0,25.0,46.56122261333164
34865,5.0,25.0,44.21242862559831
38616,5.0,5.0,7.938571468806231
24603,5.0,5.0,0.445828443736616
24755,5.0,5.0,3.1830389279940334
31464,5.0,5.0,1.7494352023250883
45781,5.0,25.0,35.449310206564476
47184,5.0,25.0,34.42328455039736
12423,5.0,15.0,11.31539197119757
47917,5.0,15.0,6.1101939974990955
6175,5.0,5.0,0.7715313999956521
36741,5.0,22.0,22.97096404801316
5722,5.0,22.0,20.046175782666598
48875,5.0,15.0,3.9725412860004354
16619,5.0,25.0,7.7400720276690045
18172,5.0,5.0,0.4131901849998627
43450,5.0,15.0,3.1208389809994586
47459,5.0,14.0,1.1044690935029635
29629,5.0,15.0,2.9483739799996442
5415,5.0,25.0,2.842921743999659
44884,5.0,22.0,1.340623506833321
42112,5.0,12.0,1.4045396924972735
7089,5.0,18.0,2.004748437599705
34212,5.0,25.0,3.940557410667239
45249,5.0,14.0,0.2946749080017259
35290,5.0,15.0,1.3151706600010655
47360,5.0,22.0,5.590858040002516
29875,5.0,22.0,3.298712458666783
24024,5.0,22.0,2.9098921560012805
39213,5.0,15.0,0.5103746895003063
31455,5.0,25.0,1.9849761152004435
2860,5.0,15.0,0.4422047399999167
10588,5.0,14.0,0.02239859200115557
31647,5.0,22.0,1.2537661530001154
9518,5.0,15.0,0.21690007199983619
45664,5.0,25.0,0.5727849421668623
40390,5.0,22.0,0.2794416133333313
35010,5.0,22.0,107.55078268480256
11330,5.0,22.0,86.70491318400332
21003,5.0,5.0,0.756083519967774
23012,5.0,22.0,82.93756412800536
12561,5.0,15.0,17.137641695984115
44020,5.0,5.0,0.08028827795988036
12438,5.0,22.0,52.95258124267188
7096,5.0,18.0,7.94967331839905
42534,5.0,25.0,32.13821515626903
47565,5.0,25.0,22.272364437337885
30660,5.0,25.0,21.67574650880176
23642,5.0,25.0,20.872359313068337
11962,5.0,25.0,9.634024626666807
46303,12.0,15.0,0.8396472599980491
16151,5.0,25.0,5.861282112001959
24835,12.0,14.0,0.24586610000117304
41715,5.0,25.0,1.568473036666827
14555,12.0,15.0,0.43438503250140315
7506,5.0,25.0,1.6092964106640313
3774,5.0,22.0,2.9091866725338598
27558,12.0,14.0,1.1825101450026878
48820,5.0,25.0,0.18873036799914011
46080,5.0,12.0,1.2458868959940936
41987,5.0,12.0,0.28617662999832216
29147,5.0,5.0,0.7549433333277875
29292,5.0,5.0,0.7961957999941944
41503,5.0,22.0,73.0110154799991
7039,5.0,22.0,64.73220408533714
49542,5.0,18.0,11.248959763201029
47649,5.0,25.0,57.52748713387358
9427,5.0,25.0,51.89659790934259
34373,5.0,25.0,47.711757317340044
41627,5.0,22.0,52.26074262401677
27046,5.0,22.0,43.16221381281031
23045,5.0,25.0,36.99068192000793
38714,5.0,14.0,4.426873680000028
30760,5.0,22.0,38.169106982399974
4016,5.0,25.0,22.651838086403828
22172,5.0,22.0,18.15955932000204
12558,5.0,25.0,10.54513771333471
44954,5.0,22.0,16.940613510404404
25643,5.0,25.0,15.756979664006224
5540,5.0,25.0,7.655364016000913
32532,5.0,25.0,7.321154757001231
37816,5.0,22.0,16.170915472000278
22772,5.0,25.0,5.603792711667451
38983,5.0,12.0,1.559582040001274
35841,5.0,12.0,1.5392675999997572
19751,5.0,25.0,6.597552482669009
3102,5.0,12.0,1.1422744500006168
48998,5.0,18.0,0.3288948066660442
30141,5.0,12.0,0.8366736000019763
48472,5.0,25.0,2.603794154000421
18756,5.0,25.0,4.0999122144009785
11371,5.0,25.0,1.6262006239997637
27905,5.0,22.0,5.657099164266786
16236,5.0,14.0,0.11261409600043493
41105,5.0,25.0,1.5130606533336604
23008,5.0,25.0,0.43577748000011596
18412,5.0,12.0,0.31433092500003834
38224,5.0,14.0,0.03264940800077376
10796,5.0,18.0,0.18702209999990194
7497,5.0,12.0,0.2255145599999837
18518,5.0,15.0,0.17108535000119351
423,5.0,25.0,0.35385444799995436
39331,5.0,12.0,0.04989549000041782
42640,5.0,25.0,0.15753163633362655
22489,5.0,22.0,0.17475051200011638
32615,5.0,22.0,148.2310918920029
37811,5.0,22.0,135.65638175999197
32288,5.0,25.0,78.33564079118031
11650,5.0,25.0,66.9870465344041
21280,5.0,22.0,87.98393801599792
8121,5.0,25.0,77.31880529706149
27518,5.0,25.0,63.87925706959459
28561,5.0,25.0,54.92216303040688
33469,5.0,22.0,43.3571167709278
47506,5.0,22.0,36.56606091599167
13585,5.0,25.0,24.73432832640811
13504,5.0,18.0,8.312855666659544
49181,5.0,18.0,2.891924057598274
29693,5.0,18.0,2.787990105596137
23312,5.0,15.0,5.187241200016857
48509,5.0,25.0,13.862047603205944
32570,5.0,25.0,12.733010816005262
16725,5.0,18.0,1.6004654133306175
31896,5.0,25.0,7.193750330999798
38322,5.0,14.0,0.6037122099983137
15919,5.0,18.0,1.7235666774995213
43231,5.0,22.0,6.215039519167485
46185,5.0,12.0,2.577337896015379
24600,5.0,25.0,8.808224985599264
22629,5.0,18.0,2.3989136767963437
37022,5.0,12.0,1.4532722625049495
13093,5.0,22.0,10.544235098399149
555,5.0,25.0,3.8878632199999004
22350,5.0,22.0,7.760418546665322
36586,5.0,25.0,3.840518688000495
12798,5.0,15.0,1.4368074690025807
26855,5.0,15.0,1.3576050480034567
15519,5.0,18.0,0.8591684159987301
44816,5.0,25.0,4.220814601600027
33197,5.0,12.0,0.6861399600011353
16686,5.0,18.0,0.5441432666660821
40401,5.0,25.0,1.030797798401256
12887,5.0,25.0,1.2745360799999172
38726,5.0,18.0,0.30925157999941
15133,5.0,15.0,0.42414910400003336
26749,5.0,12.0,0.29933255999869957
49400,5.0,25.0,1.3729869904002179
24591,5.0,12.0,0.16666702499991093
1351,5.0,15.0,0.08869643200003008
7941,5.0,22.0,0.15483011999995855
19411,5.0,25.0,122.55937911940876
18891,5.0,5.0,20.79343238400702
31623,5.0,5.0,40.96587988806709
27725,5.0,5.0,6.628282079998002
9505,5.0,22.0,91.01674744000574
45406,5.0,22.0,88.83434586667599
9389,5.0,25.0,69.60418346240445
44659,5.0,25.0,58.28310896172502
39555,5.0,25.0,49.72996539252763
940,5.0,25.0,39.70238640961372
39388,5.0,5.0,0.18606546876446828
11886,5.0,5.0,9.951008486392197
42808,5.0,25.0,24.956789056797298
28225,5.0,15.0,18.120221590386066
46512,5.0,18.0,6.088777365334536
22669,5.0,15.0,4.626952040999839
8192,5.0,5.0,0.4902766648125194
15041,5.0,5.0,0.07102796798152156
22085,5.0,18.0,5.664790622400062
3027,5.0,25.0,9.675791165335813
34495,5.0,18.0,3.374010419996182
32800,5.0,5.0,0.9244917260016194
27484,5.0,15.0,3.7316658225016823
9264,5.0,5.0,0.3018901999978567
49655,5.0,12.0,3.0534349800040133
35076,5.0,22.0,13.524119616000416
22532,5.0,15.0,2.3812001280009802
25815,5.0,25.0,5.377534918002155
6028,5.0,15.0,2.1783942000028134
6710,5.0,15.0,2.048566476002147
44801,5.0,15.0,1.890133985500622
3650,5.0,22.0,5.615576950000609
13051,5.0,22.0,0.40044501600029925
23063,5.0,12.0,1.1382021750016875
43279,5.0,15.0,2.574106972812615
46793,5.0,22.0,4.07952782466732
46712,5.0,14.0,0.2576567099968834
22818,5.0,25.0,2.954029166667108
38446,5.0,22.0,3.0487525181355153
7297,5.0,25.0,1.623451991998909
13716,5.0,15.0,0.6085016400014833
25084,5.0,15.0,0.5870557425034182
44376,5.0,14.0,0.061452278999102106
31974,5.0,22.0,1.2777699679998502
41076,5.0,15.0,0.3300280500017152
46045,5.0,25.0,0.7590651330012288
43194,5.0,15.0,0.15081020400058565
36550,5.0,22.0,137.4659430954469
22167,5.0,22.0,121.30922332052839
4086,5.0,5.0,6.679324800049983
14326,5.0,5.0,1.6394049311962249
41011,5.0,22.0,69.46318049813206
23721,5.0,25.0,50.88735189759461
37244,5.0,18.0,11.086754304012175
13695,5.0,18.0,5.480647123208357
4473,5.0,15.0,12.87354937602018
26973,5.0,22.0,33.96503213759124
33383,5.0,25.0,29.666443919986413
28726,5.0,25.0,23.690639112520337
41541,5.0,15.0,8.266421852011803
38027,5.0,22.0,28.808609447995295
44540,5.0,25.0,17.697537448525942
17463,5.0,25.0,14.204796399996567
25295,5.0,14.0,1.0845673259966588
34629,5.0,25.0,9.65643863999977
27329,5.0,22.0,12.618435347198119
21150,5.0,25.0,9.003248439993122
40016,5.0,25.0,2.327422749000352
6651,5.0,12.0,1.5575933100033943
4666,5.0,22.0,10.849274594667282
16904,5.0,12.0,1.2267826500041892
39685,5.0,12.0,1.175483370003672
16369,5.0,25.0,1.0755160499987504
23863,5.0,12.0,1.1039349450028055
34490,5.0,12.0,0.8735788200023862
44723,5.0,12.0,0.5946195000035672
16963,5.0,15.0,0.8496992975001643
39311,5.0,12.0,0.5246575500032105
26487,5.0,12.0,0.3526320000022336
47222,5.0,12.0,0.14084877000057938
24726,5.0,22.0,0.7299830833331551
19934,5.0,12.0,0.09225498000046173
19977,5.0,22.0,0.09348471233360389
41258,5.0,18.0,15.948380119997324
42873,5.0,5.0,8.976225999970211
42269,5.0,15.0,15.768851788789163
28486,5.0,18.0,8.732405866666909
48605,5.0,18.0,8.395861247996521
2112,5.0,5.0,0.3096302399860349
45452,5.0,22.0,47.3095714239921
5431,5.0,5.0,1.1253603600048905
47951,5.0,25.0,22.2583842866565
38530,5.0,12.0,4.429678799990953
316,5.0,25.0,19.303767007995184
1981,5.0,12.0,3.2490927524983775
13658,5.0,25.0,14.805932160529565
45911,5.0,25.0,14.791366412800876
2801,5.0,12.0,2.6135489999971355
3660,5.0,15.0,2.4682655999982543
19292,5.0,15.0,3.309966299996745
7144,5.0,25.0,11.96690035306612
86,5.0,14.0,0.6772414350012994
33552,5.0,12.0,1.890578550001802
31423,5.0,25.0,6.183422557496549
38456,5.0,25.0,5.824242423329029
12119,5.0,25.0,5.695122613997206
17229,5.0,25.0,4.646905123997353
26115,5.0,25.0,6.6688816320015505
42427,5.0,15.0,1.6680901619961972
14826,5.0,25.0,4.350466924793228
28984,5.0,22.0,4.4851509434999235
35186,5.0,14.0,0.3035752399996845
16359,5.0,12.0,0.8297278499989105
33562,5.0,25.0,2.7348599533314912
11146,5.0,25.0,2.4147998879955477
44802,5.0,15.0,0.31119169999945573
29728,5.0,15.0,0.2370999160002203
45808,5.0,22.0,0.6151716925003416
8042,5.0,15.0,0.11000100899967702
46727,5.0,25.0,0.15572188800005238
49216,5.0,14.0,26.889183936077416
35652,5.0,22.0,121.049391482734
13897,5.0,5.0,2.0096960333472396
21056,5.0,14.0,6.479453008070266
47585,5.0,25.0,68.75253196162046
28390,5.0,22.0,91.7378062016342
40322,5.0,22.0,79.40978069121438
10671,5.0,18.0,23.104567946170164
20538,5.0,5.0,9.252398015990025
32859,5.0,22.0,44.25361022934453
42907,5.0,25.0,31.406876860009362
26742,5.0,18.0,3.5147979199938604
6345,5.0,25.0,19.718472930139207
1273,5.0,22.0,25.204417856008995
4223,5.0,18.0,2.8379039813307507
20567,5.0,25.0,8.886154162005823
34510,5.0,12.0,2.6502404474967634
42619,5.0,14.0,0.8968800344965331
16310,5.0,25.0,8.021265696005301
15077,5.0,25.0,6.63921501900502
7629,5.0,15.0,2.942655344995977
14511,5.0,14.0,0.7080993119986658
49272,5.0,25.0,5.6581079284986995
3839,5.0,14.0,0.5223096254971829
41637,5.0,25.0,5.073251280003486
17563,5.0,25.0,4.925036462003469
38906,5.0,14.0,0.41485829999975365
43273,5.0,12.0,1.1695884599990407
8960,5.0,15.0,1.7204703049981056
37885,5.0,22.0,4.083443994002726
26285,5.0,14.0,0.2917017500000014
6115,5.0,14.0,0.3177878389973863
26123,5.0,25.0,2.8969337120009984
33896,5.0,25.0,2.3805732474983996
45983,5.0,14.0,0.20655886499929998
40465,5.0,15.0,0.9586689949989537
27217,5.0,14.0,0.056388439495889564
31601,5.0,25.0,1.1650613120025515
9278,5.0,22.0,1.556938115999476
27630,5.0,14.0,0.03240369899641138
23529,5.0,15.0,0.4096502624993805
12165,5.0,25.0,0.8413319300007291
36891,5.0,25.0,1.1414372976029021
4454,5.0,15.0,0.1004673239998839
27993,5.0,5.0,8.889102933327763
16879,5.0,25.0,86.46072691632597
4132,5.0,5.0,40.923172799955694
25864,5.0,5.0,3.5927161919779564
41494,5.0,18.0,20.641630991996493
34134,5.0,5.0,17.27278092480975
14387,5.0,22.0,70.08558769066525
49599,5.0,25.0,54.68852396375958
39612,5.0,18.0,8.846920639970179
10430,5.0,25.0,48.82107297497407
37175,5.0,25.0,40.32460707789528
47052,5.0,5.0,0.519980697612425
33524,5.0,5.0,2.0618875602663636
17029,5.0,22.0,32.42131536322804
7416,5.0,25.0,7.394120144004805
3105,5.0,5.0,0.5626319620015678
48527,5.0,15.0,4.389156011999802
19137,5.0,22.0,13.917290034004889
25132,5.0,25.0,19.884540456570065
45806,5.0,22.0,18.224141443205983
18951,5.0,14.0,0.8217905849923923
44664,5.0,22.0,15.018216904549714
45890,5.0,15.0,2.8165787579998813
17291,5.0,15.0,2.8173934224956554
19505,5.0,25.0,6.8992939500036226
23743,5.0,25.0,6.649083281006282
31159,5.0,14.0,0.6854042699993066
40251,5.0,14.0,0.6389078080010151
8614,5.0,14.0,0.518200678492402
4674,5.0,25.0,4.416991906006007
12668,5.0,14.0,0.36030279999558346
16683,5.0,25.0,5.295499939195462
33641,5.0,25.0,2.9651928480020517
45825,5.0,15.0,1.2303981169980904
34293,5.0,15.0,1.1093614879989406
9956,5.0,18.0,0.6703044400001374
20174,5.0,25.0,1.688666416666143
15364,5.0,14.0,0.09798383999920901
35954,5.0,14.0,0.07683344999876418
6559,5.0,15.0,0.583198283998021
19049,5.0,15.0,0.5200251959992492
42927,5.0,14.0,0.018245156998166756
32843,5.0,15.0,0.37131092999974413
25201,5.0,15.0,0.30920404799901036
22667,5.0,22.0,1.105703409334112
49546,5.0,25.0,1.3414753919988116
7639,5.0,25.0,0.6177265408335848
44441,5.0,15.0,0.21621449999953501
37829,5.0,15.0,0.08207510999954826
27280,5.0,18.0,18.136341567961324
44761,5.0,18.0,17.09223039996425
7443,5.0,18.0,11.571150123164813
23595,5.0,22.0,71.27278991464568
35836,5.0,25.0,38.49473075199582
19365,5.0,22.0,40.71504962717466
48508,5.0,22.0,32.83513897196804
28005,5.0,25.0,29.820003059191166
30104,5.0,25.0,25.32929730349801
24324,5.0,25.0,21.557042332793813
45097,5.0,12.0,3.390079597498506
8312,5.0,25.0,17.2015982760108
15619,5.0,25.0,12.359200063994926
3092,5.0,22.0,14.252416250132711
28719,5.0,25.0,10.652132575198877
21733,5.0,25.0,9.049755473076026
34352,5.0,15.0,1.94385765050162
36072,5.0,22.0,7.955418676799901
22070,5.0,25.0,3.6820138200010337
17721,5.0,25.0,2.8122072200011248
37875,5.0,12.0,0.6100139999998575
49279,5.0,25.0,2.1637819240014338
12834,5.0,25.0,2.1495660160013355
34754,5.0,14.0,0.1590019200026056
4808,5.0,12.0,0.5159237924996081
15333,5.0,25.0,0.9925966269999784
38065,5.0,15.0,0.1686901600013564
25709,5.0,22.0,1.1998632384012242
39294,5.0,25.0,107.58901774458226
20993,5.0,5.0,0.3820126666697945
40870,5.0,18.0,11.75178941198996
34437,5.0,5.0,5.878269647956813
11503,5.0,5.0,0.9277814549235188
8516,5.0,25.0,57.728814970693236
36387,5.0,25.0,42.28142727602743
49080,5.0,22.0,60.02708419198723
37251,5.0,5.0,1.544999615963036
47641,5.0,18.0,1.9210064373264615
47361,5.0,22.0,27.302662722672693
23317,5.0,18.0,0.14833599465548275
15062,5.0,22.0,20.19401862398361
22276,5.0,14.0,0.46129220802248483
21147,5.0,18.0,0.39279734400204447
17155,5.0,25.0,12.216462869328922
5484,5.0,12.0,1.8850312200032882
16980,5.0,22.0,8.517309524002446
12857,5.0,12.0,1.8394004774977653
5841,5.0,22.0,3.2149858000022427
