TaskID,OldLatency_ms,NewLatency_ms,ObjectiveGain
46736,5.0,15.0,0.9133059750003891
18202,5.0,15.0,0.8910536714998631
24913,5.0,15.0,0.6199484190007425
12937,5.0,14.0,0.05788275750017391
8678,5.0,14.0,0.10565146560048788
21075,5.0,12.0,0.06009312000001943
21574,5.0,15.0,0.06836543999995293
2703,5.0,5.0,18.90427520000037
5096,5.0,12.0,59.095444259999624
4588,5.0,5.0,8.207206800002837
10496,5.0,5.0,3.593178777599462
27644,5.0,5.0,20.782838442666787
22079,5.0,14.0,42.69337406720274
2671,5.0,5.0,7.7781952000043475
29760,5.0,15.0,30.36741096960162
32236,5.0,5.0,7.146816666664137
15810,5.0,5.0,11.528350976004049
27871,5.0,12.0,7.291651439992478
40372,5.0,5.0,3.5409047071995445
15119,5.0,15.0,30.238098803192884
37041,5.0,12.0,24.567577499999402
43181,5.0,5.0,11.082283560006204
30934,5.0,12.0,14.628803951995991
9676,5.0,5.0,4.485027539199962
42168,5.0,5.0,4.530204799996952
3765,5.0,5.0,7.813755215997844
13203,5.0,5.0,3.788830246398085
3253,5.0,5.0,0.9236897279989051
16833,5.0,5.0,4.497386495999336
43586,5.0,5.0,0.1268427519999662
34562,5.0,5.0,3.375846335994879
4368,5.0,15.0,7.9967467728006625
6382,5.0,12.0,3.473491709999216
19278,5.0,15.0,4.146687132000039
35467,5.0,15.0,1.1103312120006734
12742,5.0,5.0,0.6880525999991498
37355,5.0,5.0,1.0883274719983156
46482,5.0,5.0,0.32669281280048423
25700,5.0,14.0,4.580581919999354
43781,5.0,5.0,1.3509874999995688
24815,5.0,15.0,2.054598305666179
15802,5.0,5.0,0.03381213933140259
33698,5.0,14.0,0.3693724619989922
912,5.0,12.0,1.1107289099994482
49112,5.0,14.0,0.3057383880008899
28789,5.0,15.0,1.3246178850006238
33159,5.0,14.0,0.1533526634997795
44474,5.0,15.0,0.8326716060010337
21588,5.0,14.0,0.09236751999989679
28403,5.0,15.0,0.18228802800013488
5542,5.0,12.0,18.754623299974924
32517,5.0,5.0,0.6383389183999384
42788,5.0,5.0,0.08409403733017484
10175,5.0,14.0,0.03954399199863445
32621,5.0,12.0,1.25522377499896
3313,5.0,12.0,0.83912398500037
27799,5.0,12.0,0.30523773000037835
17966,5.0,15.0,0.284789585999774
40655,5.0,5.0,0.20213404159616744
28960,5.0,5.0,4.029813792000255
47129,5.0,5.0,0.3371845546667487
47045,15.0,5.0,3.968838360812981
2761,5.0,15.0,9.955343711999689
6859,5.0,5.0,0.18154994933028945
34995,5.0,5.0,0.7115927040054544
13348,5.0,12.0,7.722496559989267
3489,5.0,12.0,5.521429091989546
31205,5.0,5.0,0.03353164799953845
22269,5.0,5.0,1.2252298679932494
44737,5.0,14.0,1.00560066999914
49321,5.0,15.0,2.6833919610015897
25530,5.0,12.0,1.8856725600015878
12024,5.0,12.0,1.3048169250006154
27294,5.0,12.0,1.0544409750011532
30942,5.0,14.0,0.009714373999136328
15172,5.0,15.0,0.23791768249909406
33676,5.0,12.0,0.11870579999968589
4559,5.0,15.0,0.05764746799966014
6608,5.0,5.0,29.184812500010537
33480,5.0,5.0,54.20954822878946
392,5.0,5.0,23.43724428797907
21113,5.0,5.0,12.319246227718168
34632,5.0,5.0,13.87102245865313
20222,5.0,5.0,5.271561254387251
24664,5.0,5.0,9.386777856004727
42774,5.0,12.0,8.606557920000995
11328,5.0,14.0,5.411822948002822
12187,5.0,15.0,3.927689946001294
36707,5.0,5.0,0.31030524800056014
17835,5.0,15.0,3.183217500000758
25151,5.0,14.0,0.4670941950013905
22873,5.0,15.0,1.732899124001836
20197,5.0,12.0,0.9932216249996451
8135,5.0,14.0,0.3158099370003491
13022,5.0,14.0,0.1423148640004399
41397,5.0,15.0,0.6671570040002504
15113,5.0,12.0,0.40820587499971595
18852,5.0,15.0,0.5381259180006923
28718,5.0,12.0,0.09182009999971452
8324,5.0,14.0,34.22622679998079
8494,5.0,12.0,60.91480559996131
4004,5.0,5.0,23.617790000004845
37216,5.0,5.0,6.786689800004325
30871,5.0,5.0,11.51943633919305
48807,5.0,5.0,11.839055391704164
28938,5.0,5.0,5.627334000012965
13191,5.0,5.0,13.01555145600193
25582,5.0,14.0,5.680999859218929
5084,5.0,5.0,4.943147519996728
5892,5.0,5.0,7.25347925332801
34865,5.0,5.0,7.9519789567975465
69,5.0,5.0,1.1968049333381856
38616,5.0,5.0,7.938571468806231
24603,5.0,5.0,0.445828443736616
24755,5.0,5.0,3.1830389279940334
31464,5.0,5.0,4.266995695997451
45781,5.0,5.0,3.842989055999041
47184,5.0,5.0,5.819875396270646
12423,5.0,15.0,11.31539197119757
17392,5.0,5.0,1.869656400001439
47917,5.0,15.0,6.1101939974990955
6175,5.0,5.0,3.0986920000016696
36741,5.0,5.0,1.0399550976098766
5722,5.0,5.0,0.1784582826682879
48875,5.0,15.0,3.9725412860004354
18172,5.0,5.0,0.4131901849998627
43450,5.0,15.0,3.1208389809994586
47459,5.0,14.0,1.1044690935029635
29629,5.0,15.0,2.9483739799996442
43579,5.0,5.0,0.5416951999966741
42112,5.0,12.0,1.4045396924972735
45249,5.0,14.0,0.2946749080017259
35290,5.0,15.0,1.3151706600010655
39213,5.0,15.0,0.5103746895003063
2860,5.0,15.0,0.4422047399999167
10588,5.0,14.0,0.02239859200115557
9518,5.0,15.0,0.21690007199983619
35010,5.0,5.0,2.8819807744085324
11330,5.0,5.0,2.0208379391970084
21003,5.0,5.0,0.756083519967774
23012,5.0,5.0,1.7857560063985716
12561,5.0,15.0,17.137641695984115
12438,5.0,5.0,0.3953085439959807
46303,12.0,15.0,0.8396472599980491
24835,12.0,14.0,0.24586610000117304
14555,12.0,15.0,0.43438503250140315
27558,12.0,14.0,1.1825101450026878
46080,5.0,12.0,1.2458868959940936
41987,5.0,12.0,0.28617662999832216
29147,5.0,5.0,0.7549433333277875
29292,5.0,5.0,0.7961957999941944
49542,5.0,5.0,0.18660834240517943
34373,5.0,5.0,0.18901102933511993
38714,5.0,14.0,4.426873680000028
38983,5.0,12.0,1.559582040001274
35841,5.0,12.0,1.5392675999997572
3102,5.0,12.0,1.1422744500006168
30141,5.0,12.0,0.8366736000019763
16236,5.0,14.0,0.11261409600043493
18412,5.0,12.0,0.31433092500003834
38224,5.0,14.0,0.03264940800077376
7497,5.0,12.0,0.2255145599999837
18518,5.0,15.0,0.17108535000119351
39331,5.0,12.0,0.04989549000041782
32615,5.0,5.0,25.942733107223262
37811,5.0,5.0,17.125569792000192
21280,5.0,5.0,0.7206103040137748
8121,5.0,5.0,6.790967210669635
17131,5.0,5.0,3.8766411999902743
32728,5.0,5.0,7.77392816666746
13504,5.0,5.0,2.678635839999586
23312,5.0,15.0,5.187241200016857
38322,5.0,14.0,0.6037122099983137
46185,5.0,12.0,2.577337896015379
37022,5.0,12.0,1.4532722625049495
12798,5.0,15.0,1.4368074690025807
26855,5.0,15.0,1.3576050480034567
33197,5.0,12.0,0.6861399600011353
15133,5.0,15.0,0.42414910400003336
26749,5.0,12.0,0.29933255999869957
24591,5.0,12.0,0.16666702499991093
1351,5.0,15.0,0.08869643200003008
19411,5.0,5.0,25.604223744012188
18891,5.0,5.0,20.79343238400702
15713,5.0,5.0,11.770854366662746
31623,5.0,5.0,40.96587988806709
48439,5.0,5.0,1.144855633326614
27725,5.0,5.0,6.628282079998002
9505,5.0,5.0,15.11356441601771
45406,5.0,5.0,20.564095539225463
9389,5.0,5.0,10.993072640010297
27482,5.0,5.0,12.016580293348397
37321,5.0,5.0,0.30808359999610957
44659,5.0,5.0,8.412492288015983
14599,5.0,5.0,5.494349999996942
39555,5.0,5.0,7.476348160001791
940,5.0,5.0,7.480185139196635
39388,5.0,5.0,0.734792497072803
12664,5.0,5.0,5.601153081745906
6204,5.0,5.0,6.393859176559559
42771,5.0,5.0,5.606631899999847
8919,5.0,5.0,1.4491438581423992
11886,5.0,5.0,9.951008486392197
42808,5.0,5.0,2.9246507519994367
28225,5.0,15.0,18.120221590386066
46512,5.0,5.0,2.281771765324443
22669,5.0,15.0,4.626952040999839
24707,5.0,5.0,1.478906400000838
15041,5.0,5.0,0.07102796798152156
22085,5.0,5.0,1.8437944228128345
32800,5.0,5.0,0.9244917260016194
27484,5.0,15.0,3.7316658225016823
9264,5.0,5.0,0.3018901999978567
49655,5.0,12.0,3.0534349800040133
35076,5.0,5.0,0.8858717184008569
22532,5.0,15.0,2.3812001280009802
6028,5.0,15.0,2.1783942000028134
19098,5.0,5.0,1.4582988000039574
6710,5.0,15.0,2.048566476002147
44801,5.0,15.0,1.890133985500622
23063,5.0,12.0,1.1382021750016875
43279,5.0,15.0,2.574106972812615
46712,5.0,14.0,0.2576567099968834
13716,5.0,15.0,0.6085016400014833
25084,5.0,15.0,0.5870557425034182
44376,5.0,14.0,0.061452278999102106
41076,5.0,15.0,0.3300280500017152
43194,5.0,15.0,0.15081020400058565
36550,5.0,5.0,5.919329331182496
22167,5.0,5.0,4.435806412811189
4086,5.0,5.0,6.679324800049983
14326,5.0,5.0,1.6394049311962249
41011,5.0,5.0,0.5857039360061833
4473,5.0,15.0,12.87354937602018
33383,5.0,5.0,0.31077541546466136
28726,5.0,5.0,0.630518613326629
41541,5.0,15.0,8.266421852011803
47284,18.0,5.0,3.8679572515281
25295,5.0,14.0,1.0845673259966588
6651,5.0,12.0,1.5575933100033943
16904,5.0,12.0,1.2267826500041892
39685,5.0,12.0,1.175483370003672
23863,5.0,12.0,1.1039349450028055
34490,5.0,12.0,0.8735788200023862
44723,5.0,12.0,0.5946195000035672
16963,5.0,15.0,0.8496992975001643
39311,5.0,12.0,0.5246575500032105
26487,5.0,12.0,0.3526320000022336
47222,5.0,12.0,0.14084877000057938
19934,5.0,12.0,0.09225498000046173
42873,5.0,5.0,8.976225999970211
42269,5.0,15.0,15.768851788789163
28486,5.0,5.0,0.1722728533317479
2112,5.0,5.0,0.3096302399860349
5431,5.0,5.0,1.1253603600048905
38530,5.0,12.0,4.429678799990953
316,5.0,5.0,0.07900544001214627
1981,5.0,12.0,3.2490927524983775
2801,5.0,12.0,2.6135489999971355
3660,5.0,15.0,2.4682655999982543
19292,5.0,15.0,3.309966299996745
86,5.0,14.0,0.6772414350012994
33552,5.0,12.0,1.890578550001802
42427,5.0,15.0,1.6680901619961972
35186,5.0,14.0,0.3035752399996845
16359,5.0,12.0,0.8297278499989105
44802,5.0,15.0,0.31119169999945573
29728,5.0,15.0,0.2370999160002203
8042,5.0,15.0,0.11000100899967702
49216,5.0,14.0,26.889183936077416
35652,5.0,5.0,16.849218389337892
13897,5.0,5.0,2.0420877000138944
21056,5.0,14.0,6.479453008070266
28390,5.0,5.0,8.241823795260188
35667,5.0,5.0,8.789495000005218
10671,5.0,5.0,9.942857836815719
20538,5.0,5.0,9.252398015990025
33791,5.0,5.0,0.9302833333357086
32859,5.0,5.0,2.9938267306529553
15314,5.0,5.0,4.047463500001982
41184,5.0,5.0,1.161096000006701
34510,5.0,12.0,2.6502404474967634
42619,5.0,14.0,0.8968800344965331
7629,5.0,15.0,2.942655344995977
14511,5.0,14.0,0.7080993119986658
3839,5.0,14.0,0.5223096254971829
38906,5.0,14.0,0.41485829999975365
43273,5.0,12.0,1.1695884599990407
8960,5.0,15.0,1.7204703049981056
26285,5.0,14.0,0.2917017500000014
6115,5.0,14.0,0.3177878389973863
45983,5.0,14.0,0.20655886499929998
40465,5.0,15.0,0.9586689949989537
27217,5.0,14.0,0.056388439495889564
27630,5.0,14.0,0.03240369899641138
23529,5.0,15.0,0.4096502624993805
4454,5.0,15.0,0.1004673239998839
45710,5.0,5.0,20.754279333340236
27993,5.0,5.0,12.228336733341251
28812,5.0,5.0,8.164134366662921
16879,5.0,5.0,16.766916317862922
4132,5.0,5.0,40.923172799955694
25864,5.0,5.0,3.5927161919779564
41494,5.0,5.0,18.21343700640483
34134,5.0,5.0,17.27278092480975
14387,5.0,5.0,2.3900609707033595
49599,5.0,5.0,3.548951722690873
39612,5.0,5.0,1.4090835199893519
4995,5.0,5.0,0.35880020000284674
10430,5.0,5.0,6.4551504213655875
3834,5.0,5.0,7.703348999997061
37175,5.0,5.0,6.264665122138169
47052,5.0,5.0,0.519980697612425
33524,5.0,5.0,0.9514548696039711
6952,5.0,5.0,0.2514063839974483
29431,5.0,5.0,0.13514956800052147
17029,5.0,5.0,4.419737548815718
3105,5.0,5.0,0.5626319620015678
48527,5.0,15.0,4.389156011999802
25132,5.0,5.0,2.7296350890806096
12158,5.0,5.0,1.4662085333341466
18951,5.0,14.0,0.8217905849923923
44664,5.0,5.0,1.3430585002876398
45890,5.0,15.0,2.8165787579998813
17291,5.0,15.0,2.8173934224956554
31159,5.0,14.0,0.6854042699993066
40251,5.0,14.0,0.6389078080010151
8614,5.0,14.0,0.518200678492402
12668,5.0,14.0,0.36030279999558346
45825,5.0,15.0,1.2303981169980904
34293,5.0,15.0,1.1093614879989406
15364,5.0,14.0,0.09798383999920901
35954,5.0,14.0,0.07683344999876418
6559,5.0,15.0,0.583198283998021
19049,5.0,15.0,0.5200251959992492
42927,5.0,14.0,0.018245156998166756
32843,5.0,15.0,0.37131092999974413
25201,5.0,15.0,0.30920404799901036
44441,5.0,15.0,0.21621449999953501
37829,5.0,15.0,0.08207510999954826
23595,5.0,5.0,0.22914636801041866
20738,5.0,5.0,0.2872033000001011
35836,5.0,5.0,0.06255999999999062
45097,5.0,12.0,3.390079597498506
34352,5.0,15.0,1.94385765050162
37875,5.0,12.0,0.6100139999998575
34754,5.0,14.0,0.1590019200026056
4808,5.0,12.0,0.5159237924996081
38065,5.0,15.0,0.1686901600013564
39294,5.0,5.0,1.8855863295975723
20993,5.0,5.0,0.3820126666697945
34437,5.0,5.0,5.878269647956813
11503,5.0,5.0,0.9277814549235188
8516,5.0,5.0,0.7664498346550204
49080,5.0,5.0,3.6309719039777804
37251,5.0,5.0,1.544999615963036
22276,5.0,14.0,0.46129220802248483
5484,5.0,12.0,1.8850312200032882
12857,5.0,12.0,1.8394004774977653
43877,5.0,12.0,1.7697017999988844
29144,5.0,12.0,0.691027612499667
7694,5.0,12.0,1.2467857799975377
42565,5.0,12.0,0.6605489999991185
6835,5.0,12.0,0.5627343000002334
20721,5.0,12.0,0.3795534749997129
4834,5.0,12.0,0.14481407999933182
37006,5.0,5.0,11.755381333318809
45687,5.0,5.0,11.47704618245973
14722,5.0,5.0,9.411761510370155
28139,5.0,5.0,15.884350855981793
333,5.0,5.0,2.856820758384302
29354,5.0,5.0,16.871377075189685
41988,5.0,5.0,2.7471380138588017
18206,5.0,5.0,1.0344033333482372
47341,5.0,5.0,0.2584455679877635
29191,5.0,14.0,1.1084434109999464
33427,5.0,12.0,2.3060743500139154
20321,5.0,12.0,1.5094497000140734
10778,5.0,14.0,0.2736619425001052
8050,5.0,14.0,0.22471651799972925
4250,5.0,15.0,1.0466743074986375
13611,5.0,12.0,0.6266813250067855
12982,5.0,14.0,0.10848550199830775
31899,5.0,15.0,0.7339952219998871
36984,5.0,14.0,0.08412107699784954
30075,5.0,14.0,0.19129017120073044
36674,5.0,12.0,0.2881529400048546
25484,5.0,15.0,0.40682411400203566
41207,5.0,15.0,0.28201700099752003
28363,5.0,15.0,0.22165024799939115
2105,5.0,15.0,0.19159483799806054
46264,5.0,15.0,0.055149000002101545
15130,5.0,5.0,8.436720500028883
24232,5.0,5.0,15.331904051210643
25636,5.0,5.0,4.336734259225551
39759,5.0,5.0,10.042297548827662
40197,5.0,5.0,3.802298965355817
3317,5.0,5.0,1.4850518720134431
11176,5.0,5.0,10.07889835388194
12185,5.0,5.0,9.544439466636632
5324,5.0,5.0,0.7027969976034001
30001,5.0,5.0,4.091908222924843
22666,5.0,5.0,9.094199533324058
10752,5.0,5.0,0.6915687936074733
30567,5.0,14.0,17.05892879997873
8738,5.0,5.0,6.628426803199787
35821,5.0,12.0,12.553698288042028
29163,5.0,5.0,3.7148570280981232
49275,5.0,14.0,3.9293021375924013
11670,5.0,5.0,4.808946431986911
28361,5.0,5.0,3.081039215980084
11829,5.0,5.0,5.23161999358301
30915,5.0,5.0,7.770394521610257
15645,5.0,5.0,3.6254289407911813
47690,5.0,5.0,6.077900339168934
7206,5.0,5.0,0.6783960000021452
30333,5.0,5.0,2.8731320831908818
37323,5.0,5.0,1.2370003199913953
48149,5.0,5.0,2.1202775551795057
44566,5.0,14.0,1.097947695998343
8107,5.0,15.0,9.302667013709382
16490,5.0,12.0,2.479904805015444
38425,5.0,12.0,2.534750962511538
38683,5.0,5.0,1.2147593215882608
30018,5.0,5.0,0.8116498773227221
4632,5.0,14.0,0.40743962849788673
19154,5.0,15.0,1.4282917885060336
6272,5.0,14.0,0.23088092499863322
36649,5.0,14.0,0.21456480319926285
39580,5.0,14.0,0.42639777599601913
31625,5.0,14.0,0.13847538799887893
10680,5.0,14.0,0.13114823749939042
41162,5.0,14.0,0.09556085499899858
35554,5.0,14.0,0.12665626750268544
10016,5.0,12.0,0.04809360000102414
4703,5.0,15.0,0.033095741500820175
46472,5.0,5.0,0.548735155227547
32931,5.0,5.0,1.3285390847948975
21482,5.0,5.0,1.6936631998509029
29597,5.0,5.0,1.02556264108199
42061,5.0,5.0,0.2865338880073125
27248,5.0,14.0,1.067416128036541
42837,18.0,5.0,7.1906315519798625
25892,5.0,5.0,0.07549286402118582
43413,5.0,5.0,0.16493351253751598
21016,5.0,12.0,1.136174430006058
8062,5.0,12.0,3.0145754999844314
23457,5.0,12.0,2.2357042499877835
6572,5.0,12.0,0.24940424999705613
13657,5.0,12.0,0.9505964999914731
43540,18.0,5.0,0.6416708799985731
19718,5.0,12.0,0.07245119999848271
9616,5.0,15.0,0.07200221999687706
27051,5.0,12.0,0.3456629399923665
1882,5.0,15.0,0.45965125000287
1449,5.0,12.0,0.046810200001141666
3341,5.0,5.0,0.46079800319483866
2536,5.0,5.0,0.7896970000244039
47154,5.0,5.0,1.6989860711773588
15849,5.0,5.0,0.8091696640136092
40421,5.0,5.0,1.9256696490761556
33141,5.0,5.0,1.1274701824175537
31973,5.0,5.0,0.5665207125488223
17724,5.0,5.0,0.18526092481580747
18872,5.0,12.0,2.312360399985913
47230,5.0,14.0,0.6386101274983353
46126,5.0,12.0,2.76503735999151
15788,5.0,12.0,0.7022773199925432
26594,5.0,14.0,0.13430697599862818
3463,5.0,15.0,0.6861943699979047
7176,5.0,12.0,0.4002396599982916
46928,5.0,14.0,0.07230761600306668
45746,5.0,12.0,0.3862882874978544
24729,5.0,12.0,0.12539516249823102
47648,5.0,15.0,0.11422077999789604
29981,5.0,5.0,12.394397099969922
3791,5.0,14.0,10.61762501303258
18462,5.0,5.0,4.450705599969183
16990,5.0,5.0,5.7447465813680765
35900,5.0,14.0,27.026779264756613
22691,5.0,5.0,10.163488733894212
19665,5.0,14.0,5.188405132901579
16474,5.0,5.0,6.31308533332934
40872,5.0,5.0,13.262719104013058
25083,5.0,15.0,13.60273211527155
29524,5.0,15.0,4.843413891986472
24639,5.0,14.0,0.825263088013827
43111,5.0,14.0,0.4782354240142723
26028,5.0,15.0,2.2104225600081406
13264,5.0,14.0,0.43063527350783204
38406,5.0,15.0,1.5441021300075306
12948,5.0,12.0,0.7538823749880645
44986,5.0,14.0,0.11449157400701004
40913,5.0,14.0,0.08828257000698692
43988,5.0,14.0,39.455160422415474
19721,5.0,5.0,2.6936410000049307
15957,5.0,5.0,11.572996019219488
7788,5.0,5.0,16.03512145919862
12236,5.0,5.0,1.4049526666647978
29549,5.0,5.0,16.30233933344053
42265,5.0,5.0,8.919577856017526
39641,5.0,5.0,9.329435136013245
26583,5.0,5.0,3.1497859999917495
29112,5.0,5.0,5.022386807453046
17657,5.0,5.0,10.38133856008632
14143,5.0,5.0,7.106879385635949
1387,5.0,5.0,6.300949499988562
18990,5.0,14.0,1.7226939750186432
37045,5.0,5.0,1.6762633333264674
44874,5.0,5.0,3.83209550508127
45203,5.0,5.0,1.5232380074668015
4224,5.0,14.0,6.071939576984235
45950,5.0,5.0,0.4012613034846453
29616,5.0,5.0,0.10084752000059893
43041,5.0,5.0,1.824946833329136
7783,5.0,5.0,1.703109866663599
19390,5.0,15.0,3.6018480900009564
17332,5.0,5.0,0.089593200000472
7182,5.0,15.0,3.3781115940087574
25129,5.0,15.0,6.703947227965742
17264,5.0,15.0,2.462144538009582
35460,5.0,12.0,2.697800879992009
19186,5.0,15.0,2.0825270380066705
6645,5.0,15.0,1.8725000070033175
22954,5.0,5.0,0.041517677990146495
41482,5.0,5.0,1.1614923359917242
48344,5.0,15.0,1.5140420400062098
11709,5.0,15.0,1.452038196006061
7746,5.0,12.0,1.0215312599986852
28555,5.0,14.0,0.3072792299949576
48798,5.0,14.0,0.2602228560059494
23602,5.0,14.0,0.2554552049955223
24311,5.0,14.0,0.19320416999846124
43955,5.0,14.0,0.43682694402213684
6482,5.0,14.0,0.21220251299849835
21099,5.0,5.0,0.293529499995973
42243,5.0,15.0,1.0217191299983348
40072,5.0,15.0,0.8026467199977407
33755,5.0,12.0,0.5676726000007335
31610,5.0,12.0,0.4559034000000146
29603,5.0,12.0,0.3539141400000405
20852,5.0,15.0,1.0539527807987703
14150,5.0,14.0,0.00738538699897795
2033,5.0,14.0,0.006970399998026622
24435,5.0,5.0,1.0268014165196462
49421,5.0,5.0,0.1307210239507981
25995,5.0,14.0,2.738702886412824
30808,5.0,5.0,0.087869703189142
39009,5.0,12.0,7.2538472639159295
41228,5.0,5.0,0.6745308160072057
27228,5.0,12.0,3.645734159994092
24939,5.0,12.0,0.6074247000000774
28691,5.0,12.0,0.5426413500002472
23058,5.0,14.0,0.12447725499713869
48167,5.0,12.0,0.30647858250115867
35573,5.0,14.0,0.026516544002210374
41305,5.0,12.0,0.22827000000015918
7301,5.0,12.0,0.08425730999945946
16162,5.0,5.0,4.63599809994372
24411,5.0,5.0,0.17470073334914105
22457,5.0,5.0,0.30373866668305993
28645,5.0,5.0,4.201545600020609
16302,5.0,5.0,0.3061215402638595
21154,5.0,5.0,1.3997125439091747
1528,5.0,5.0,0.7163135999955443
28477,5.0,5.0,0.11366903463488143
13428,5.0,5.0,0.7248826026440156
498,5.0,15.0,12.917941017602743
12369,5.0,5.0,0.1258755200054793
36446,5.0,5.0,0.15593599997274055
28016,5.0,12.0,1.93365264000753
4468,5.0,14.0,0.36241713000267595
39122,12.0,5.0,0.9031902000069181
22480,12.0,15.0,0.14513905200049582
12332,5.0,15.0,0.3275968560015583
4127,5.0,14.0,0.00045999600045654176
27084,5.0,15.0,0.23734800000055145
37416,5.0,12.0,0.11418453749771507
612,5.0,5.0,24.16901529604519
25189,5.0,5.0,22.881205333395656
25647,5.0,15.0,24.21817183038496
46578,5.0,5.0,15.315259534605445
31655,5.0,5.0,0.38074043918999223
34649,5.0,5.0,1.8272784043013814
38730,5.0,5.0,8.428062666623546
33346,5.0,5.0,4.090005999982154
7683,5.0,5.0,4.709357721581156
43308,5.0,5.0,3.5357847221322487
9663,5.0,5.0,0.13973597862771214
46190,5.0,5.0,1.8938294272014105
8523,5.0,5.0,0.7961501184134363
9229,5.0,15.0,4.956957133501724
24427,5.0,12.0,2.9101113300027563
37953,5.0,12.0,2.6031726750083735
15703,5.0,15.0,2.549160840008213
15887,5.0,14.0,0.8028487800217263
1346,5.0,14.0,0.3877037760022084
48489,5.0,14.0,0.2829066900007149
6679,5.0,14.0,0.22860832949160148
3208,5.0,12.0,0.690096900001409
236,5.0,15.0,0.86086344000522
23779,5.0,14.0,0.1829826000015231
17842,5.0,12.0,0.5232999450012343
40892,5.0,15.0,0.6209093250056164
49760,5.0,12.0,0.10663297499984825
8836,5.0,5.0,21.257900180351783
38940,5.0,5.0,8.754458666645775
9914,5.0,5.0,3.063470400005656
31467,5.0,5.0,15.440554905503006
3684,5.0,5.0,1.8617541000003541
485,5.0,5.0,24.92244000003052
14897,5.0,5.0,11.036964761598568
38639,5.0,5.0,0.7035624000014309
49950,5.0,15.0,20.424096816027202
11909,5.0,5.0,4.441527199977969
41197,5.0,5.0,0.2792520000072116
48660,5.0,5.0,0.296680260257304
13892,5.0,5.0,1.4054681855952538
7447,5.0,5.0,5.83674672963933
45244,5.0,5.0,3.172751999969165
28019,5.0,5.0,1.7911787999898579
24231,5.0,5.0,4.966491651234378
9643,5.0,12.0,4.19346086251619
7871,5.0,12.0,3.4773394125137216
478,5.0,5.0,0.14614675199648985
25212,5.0,5.0,0.5333009333296701
31813,5.0,15.0,5.626534400027204
32141,5.0,15.0,3.260845800002592
5155,5.0,15.0,3.3946960080076423
14097,5.0,14.0,0.8504825039997641
37655,5.0,5.0,0.07276559999328214
39673,5.0,14.0,0.5474677125813976
36603,5.0,14.0,0.6134086679988187
26920,5.0,14.0,1.7583241709136814
21057,5.0,14.0,0.5123557999917665
23542,5.0,15.0,1.9953604200097779
347,5.0,15.0,3.935748576026171
31269,5.0,15.0,1.5276725460024352
9827,5.0,14.0,0.24988632000601996
30377,5.0,12.0,0.892814700003715
36268,5.0,15.0,1.1359051600043983
49839,5.0,15.0,0.8710150800040282
23465,5.0,14.0,0.06061331999858233
7904,5.0,15.0,0.46381040699763787
49106,5.0,14.0,0.03168623999870501
41425,5.0,14.0,0.015210588002545045
40971,5.0,15.0,0.2631024480009856
13841,5.0,15.0,0.08914618000102736
30043,5.0,5.0,0.19223807985909502
30062,5.0,14.0,0.9611693519691471
1626,12.0,15.0,2.162712316729511
49642,5.0,12.0,15.836495519978172
29852,12.0,5.0,15.520898975944817
6587,5.0,5.0,1.8848223115537621
20301,5.0,5.0,0.10471161606963619
17358,5.0,5.0,0.17329765869909863
39698,5.0,14.0,1.2805213559957167
9662,5.0,12.0,2.069711467501378
8548,5.0,14.0,0.7308697950003022
8167,5.0,12.0,0.9718290750032388
37199,5.0,12.0,0.9662705625002452
